file	percent	reads	taxon_id	taxon_name
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000115	11	349742	NA;Proteobacteria;Gammaproteobacteria;NA;NA;Sedimenticola;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000115	11	364316	NA;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Verminephrobacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000115	11	379546	NA;Euryarchaeota;NA;NA;NA;Aciduliprofundum;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000115	11	444459	NA;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flagellimonas;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000115	11	476528	NA;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Bibersteinia;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000115	11	483422	NA;Chlamydiae;Chlamydiia;Parachlamydiales;Criblamydiaceae;Estrella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000115	11	929509	NA;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Solitalea;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000115	11	1223423	NA;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Neokomagataea;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000115	11	1288026	NA;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Arcticibacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000115	11	1335631	NA;Proteobacteria;Gammaproteobacteria;Orbales;Orbaceae;Frischella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000115	11	1392997	NA;Euryarchaeota;Methanomicrobia;Methanosarcinales;Candidatus Methanoperedenaceae;Candidatus Methanoperedens;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000115	11	1433998	NA;Proteobacteria;Deltaproteobacteria;NA;NA;Dissulfuribacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000115	11	1549126	NA;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfatiglans;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000115	11	1564515	NA;Bacteroidetes;Saprospiria;Saprospirales;Haliscomenobacteraceae;Phaeodactylibacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000115	11	1572763	NA;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Moheibacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000115	11	1755683	NA;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Candidatus Berkiella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000115	11	1763555	NA;Firmicutes;Bacilli;Bacillales;Thermoactinomycetaceae;Risungbinella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000115	11	1775292	NA;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Motiliproteus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000115	11	1988031	NA;Chloroflexi;Ardenticatenia;Ardenticatenales;Ardenticatenaceae;Candidatus Promineofilum;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000115	11	2034504	NA;Proteobacteria;Gammaproteobacteria;Chromatiales;Thioalkalispiraceae;Sulfurivermis;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000115	11	2039723	NA;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Thiomicrorhabdus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000115	11	2100764	NA;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Mixta;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000115	11	2136116	NA;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Candidatus Sulfotelmatobacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000115	11	2136118	NA;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Candidatus Sulfopaludibacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000115	11	2250122	NA;Candidatus Bipolaricaulota;NA;NA;NA;Candidatus Bipolaricaulis;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000115	11	2419833	NA;Candidatus Riflebacteria;Candidatus Ozemobacteria;NA;Candidatus Ozemobacteraceae;Candidatus Ozemobacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	59	NA;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Vitreoscilla;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	113	NA;Planctomycetes;Planctomycetia;Planctomycetales;Gemmataceae;Gemmata;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	776	NA;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Coxiella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	1023	NA;Bacteroidetes;Cytophagia;Cytophagales;Microscillaceae;Microscilla;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	1198	NA;Cyanobacteria;NA;Oscillatoriales;Oscillatoriaceae;Phormidium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	40413	NA;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulforhopalus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	51366	NA;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Salinivibrio;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	52972	NA;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Polaromonas;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	59282	NA;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Blastochloris;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	65502	NA;Actinobacteria;Actinobacteria;Frankiales;Cryptosporangiaceae;Cryptosporangium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	75654	NA;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Duganella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	80865	NA;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	90243	NA;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Oligella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	92793	NA;Proteobacteria;Betaproteobacteria;Burkholderiales;NA;Aquabacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	116071	NA;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Micropruina;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	129577	NA;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Oceanimonas;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	132605	NA;Cyanobacteria;NA;Synechococcales;Pseudanabaenaceae;Limnothrix;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	158483	NA;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Cedecea;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	188905	NA;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Jannaschia;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	195964	NA;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Asanoa;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	200473	NA;Bacteroidetes;Flavobacteriia;Flavobacteriales;Crocinitomicaceae;Brumimicrobium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	208447	NA;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Oceanithermus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	252301	NA;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Oceanicola;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	261827	NA;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Algibacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	305976	NA;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Pusillimonas;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	316612	NA;Proteobacteria;Betaproteobacteria;Burkholderiales;NA;Methylibium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	390250	NA;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Labedella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	412592	NA;Aquificae;Aquificae;Aquificales;NA;Thermosulfidibacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	457933	NA;Proteobacteria;Alphaproteobacteria;Rhodospirillales;NA;Elioraea;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	490567	NA;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	626119	NA;Actinobacteria;Actinobacteria;Micrococcales;Ruaniaceae;Ruania;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	1141978	NA;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Candidatus Magnetomorum;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	1524214	NA;Proteobacteria;Deltaproteobacteria;Myxococcales;Vulgatibacteraceae;Vulgatibacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	1562565	NA;Acidobacteria;Blastocatellia;Blastocatellales;Pyrinomonadaceae;Pyrinomonas;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	1635148	NA;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Sanguibacteroides;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	1745211	NA;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Chania;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	1769012	NA;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Arachidicoccus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	1784836	NA;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Fermentimonas;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	1930932	NA;Proteobacteria;Gammaproteobacteria;Thiotrichales;NA;Thioflexothrix;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	2038697	NA;Bacteroidetes;Bacteroidia;Bacteroidales;Williamwhitmaniaceae;Williamwhitmania;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.000105	10	2491136	NA;Chloroflexi;Chloroflexia;Chloroflexales;Oscillochloridaceae;Candidatus Viridilinea;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.167471	16016	10239	Viruses
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	21.691439	2074444	NA	cannot be assigned to a (non-viral) genus
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.044367	4243	NA	belong to a (non-viral) genus having less than 10 reads
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	30.580097	2924504	NA	unclassified
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	64.683090	1469160	1578	NA;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.668246	15178	1716	NA;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.281158	6386	43668	NA;Actinobacteria;Actinobacteria;Micrococcales;Dermabacteraceae;Brachybacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.264736	6013	1279	NA;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.198739	4514	1301	NA;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.188921	4291	32207	NA;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.142516	3237	1350	NA;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.125081	2841	1506553	NA;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.123849	2813	810	NA;Chlamydiae;Chlamydiia;Chlamydiales;Chlamydiaceae;Chlamydia;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.101219	2299	216851	NA;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.087746	1993	2701	NA;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Gardnerella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.087482	1987	572511	NA;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.065777	1494	1485	NA;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.062034	1409	1678	NA;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.057191	1299	816	NA;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.052877	1201	1696	NA;Actinobacteria;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.049267	1119	570	NA;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.047990	1090	670516	NA;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacteroides;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.039801	904	1017280	NA;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.038788	881	227979	NA;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Jeotgalicoccus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.037731	857	469	NA;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.033373	758	662	NA;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.029762	676	239759	NA;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.027781	631	37914	NA;Actinobacteria;Actinobacteria;Corynebacteriales;Dietziaceae;Dietzia;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.027165	617	1730	NA;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.026460	601	397864	NA;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.025448	578	1386	NA;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.022454	510	292632	NA;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.019812	450	374	NA;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.019372	440	209	NA;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.019196	436	946234	NA;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Flavonifractor;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.018976	431	2013	NA;Actinobacteria;Actinobacteria;Streptosporangiales;Nocardiopsaceae;Nocardiopsis;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.018580	422	1253	NA;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.018007	409	46255	NA;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Weissella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.017083	388	1263	NA;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.016818	382	1375	NA;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.014177	322	1637	NA;Firmicutes;Bacilli;Bacillales;Listeriaceae;Listeria;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.012680	288	1505663	NA;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.012548	285	28453	NA;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.012372	281	194	NA;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.012152	276	543311	NA;Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae;Parvimonas;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.011887	270	286	NA;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.011007	250	59753	NA;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.010302	234	182709	NA;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.009950	226	1470540	NA;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Jeotgalibaca;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.009906	225	1243	NA;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.009378	213	33882	NA;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.009202	209	2697	NA;Firmicutes;Clostridia;Clostridiales;Heliobacteriaceae;Heliobacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.009158	208	1357	NA;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.008365	190	1903506	NA;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Drancourtella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.007925	180	1298	NA;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.007661	174	1924093	NA;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaeromassilibacillus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.007529	171	580596	NA;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Butyricicoccus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.007397	168	1649	NA;Firmicutes;Bacilli;Bacillales;Planococcaceae;Kurthia;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.007397	168	459786	NA;Firmicutes;Clostridia;Clostridiales;Oscillospiraceae;Oscillibacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.006780	154	83461	NA;Proteobacteria;Deltaproteobacteria;Myxococcales;Myxococcaceae;Corallococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.006692	152	1883	NA;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N7_Nuria_S298_L001_kaiju	0.005856	133	841	NA;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;NA;
