#Number of Samples: 12
#Total Number of Reads: 44439983
#S1	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N10_Nuria_kraken_report
#S2	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N11_Nuria_kraken_report
#S3	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N12_Nuria_kraken_report
#S4	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N1_Nuria_kraken_report
#S5	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N2_Nuria_kraken_report
#S6	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N3_Nuria_kraken_report
#S7	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N4_Nuria_kraken_report
#S8	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N5_Nuria_kraken_report
#S9	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N6_Nuria_kraken_report
#S10	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N7_Nuria_kraken_report
#S11	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N8_Nuria_kraken_report
#S12	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N9_Nuria_kraken_report
#perc	tot_all	tot_lvl	1_all	1_lvl	2_all	2_lvl	3_all	3_lvl	4_all	4_lvl	5_all	5_lvl	6_all	6_lvl	7_all	7_lvl	8_all	8_lvl	9_all	9_lvl	10_all	10_lvl	11_all	11_lvl	12_all	12_lvl	lvl_type	taxid	name
0.0000	3	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	2370	              Xylella
0.0000	3	3	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	2371	                Xylella fastidiosa
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	G	68	              Lysobacter
0.0000	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	7	0	0	0	0	0	O	135624	          Aeromonadales
0.0000	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	7	0	0	0	0	0	F	84642	            Aeromonadaceae
0.0000	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	7	7	0	0	0	0	G	642	              Aeromonas
0.0000	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	O	135622	          Alteromonadales
0.0000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	F	72275	            Alteromonadaceae
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	G	1172191	              Catenovulum
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	2172099	                Catenovulum sp. CCB-QB4
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	G	2742	              Marinobacter
0.0000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	F	267890	            Shewanellaceae
0.0000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	G	22	              Shewanella
0.0000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	S	60217	                Shewanella violacea
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	S1	637905	                  Shewanella violacea DSS12
0.0000	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	F	267889	            Colwelliaceae
0.0000	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	28228	              Colwellia
0.0000	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1816219	                Colwellia sp. PAMC 21821
0.0000	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	2	0	O	135619	          Oceanospirillales
0.0000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	F	28256	            Halomonadaceae
0.0000	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	G	2745	              Halomonas
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	S	1178482	                Halomonas huangheensis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	S	1971364	                Halomonas sp. GT
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	F	224372	            Alcanivoracaceae
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	G	59753	              Alcanivorax
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	1306787	                Alcanivorax pacificus
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	391936	                  Alcanivorax pacificus W11-5
0.0000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	O	135613	          Chromatiales
0.0000	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	F	1046	            Chromatiaceae
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	F1	82569	              unclassified Chromatiaceae
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1978339	                Chromatiaceae bacterium 2141T.STBD.0c.01a
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	O	135623	          Vibrionales
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	F	641	            Vibrionaceae
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	G	662	              Vibrio
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	G1	717610	                Vibrio harveyi group
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	680	                  Vibrio campbellii
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	O	1775403	          Nevskiales
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	F	568386	            Sinobacteraceae
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	G	469322	              Steroidobacter
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	465721	                Steroidobacter denitrificans
0.0000	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	72273	          Thiotrichales
0.0000	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	F	135616	            Piscirickettsiaceae
0.0000	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	1237	              Piscirickettsia
0.0000	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1238	                Piscirickettsia salmonis
0.0018	794	235	15	0	29	1	24	2	29	3	5	0	221	10	5	0	29	3	239	194	108	9	32	6	58	7	C	28211	        Alphaproteobacteria
0.0011	493	43	15	2	28	2	19	1	25	0	5	1	206	12	5	1	26	1	36	17	55	3	26	1	47	2	O	356	          Rhizobiales
0.0009	391	51	11	3	26	4	11	1	23	3	2	0	191	26	4	2	25	2	14	2	17	1	25	4	42	3	F	41294	            Bradyrhizobiaceae
0.0008	339	112	8	3	22	5	10	2	20	8	2	0	164	61	2	2	23	4	12	6	16	7	21	1	39	13	G	374	              Bradyrhizobium
0.0004	187	187	4	4	14	14	6	6	8	8	0	0	95	95	0	0	11	11	6	6	5	5	17	17	21	21	S	2057741	                Bradyrhizobium sp. SK17
0.0001	33	33	1	1	3	3	1	1	4	4	2	2	6	6	0	0	6	6	0	0	4	4	2	2	4	4	S	1404367	                Bradyrhizobium sp. 3 85S1MB
0.0000	5	5	0	0	0	0	1	1	0	0	0	0	2	2	0	0	1	1	0	0	0	0	0	0	1	1	S	288000	                Bradyrhizobium sp. BTAi1
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	S	1355477	                Bradyrhizobium diazoefficiens
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	S	1274631	                Bradyrhizobium icense
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	G	1073	              Rhodopseudomonas
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	S	1076	                Rhodopseudomonas palustris
0.0001	46	3	1	0	0	0	6	0	2	0	2	0	2	1	0	0	0	0	1	0	29	2	0	0	3	0	F	119045	            Methylobacteriaceae
0.0001	41	26	1	1	0	0	6	4	2	2	0	0	1	1	0	0	0	0	1	0	27	15	0	0	3	3	G	407	              Methylobacterium
0.0000	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	S	418223	                Methylobacterium phyllosphaerae
0.0000	4	4	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	270351	                Methylobacterium aquaticum
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	2202826	                Methylobacterium sp. 17Sr1-1
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	1826873	                Methylobacterium sp. XJLM
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	426117	                Methylobacterium sp. 4-46
0.0000	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	186650	              Microvirga
0.0000	2	2	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1882682	                Microvirga ossetica
0.0000	7	4	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	4	3	0	0	0	0	F	82115	            Rhizobiaceae
0.0000	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	F1	227290	              Rhizobium/Agrobacterium group
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	G	379	                Rhizobium
0.0000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	F1	227292	              Sinorhizobium/Ensifer group
0.0000	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	28105	                Sinorhizobium
0.0000	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1842534	                  Sinorhizobium sp. RAC02
0.0000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	F	118882	            Brucellaceae
0.0000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	G	528	              Ochrobactrum
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	529	                Ochrobactrum anthropi
0.0000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	F	45401	            Hyphomicrobiaceae
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	G	46913	              Devosia
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	F	335928	            Xanthobacteraceae
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	G	6	              Azorhizobium
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	7	                Azorhizobium caulinodans
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	438753	                  Azorhizobium caulinodans ORS 571
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	F	255475	            Aurantimonadaceae
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	G	293088	              Martelella
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	S	293089	                Martelella mediterranea
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	S1	1122214	                  Martelella mediterranea DSM 17316
0.0001	32	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	24	0	0	0	2	0	O	204455	          Rhodobacterales
0.0001	32	18	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	1	24	15	0	0	2	2	F	31989	            Rhodobacteraceae
0.0000	10	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	7	5	0	0	0	0	G	265	              Paracoccus
0.0000	3	3	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	147645	                Paracoccus yeei
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	1077935	                Paracoccus zhejiangensis
0.0000	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	G	1060	              Rhodobacter
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	S	1063	                Rhodobacter sphaeroides
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	349102	                  Rhodobacter sphaeroides ATCC 17025
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	G	302485	              Phaeobacter
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	221822	                Phaeobacter inhibens
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	G	97050	              Ruegeria
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	2099786	                Ruegeria sp. NKC1-1
0.0001	25	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	2	19	4	0	0	1	0	O	204457	          Sphingomonadales
0.0000	18	7	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	15	5	0	0	1	1	F	41297	            Sphingomonadaceae
0.0000	9	4	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	8	3	0	0	0	0	G	13687	              Sphingomonas
0.0000	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	S	1390395	                Sphingomonas sp. LK11
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	G	165697	              Sphingopyxis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	1357916	                Sphingopyxis sp. QXT-31
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	G	165695	              Sphingobium
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	F	335929	            Erythrobacteraceae
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	G	1041	              Erythrobacter
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	266951	                Erythrobacter seohaensis
0.0000	5	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	O	204441	          Rhodospirillales
0.0000	4	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	F	433	            Acetobacteraceae
0.0000	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	G	1434011	              Komagataeibacter
0.0000	2	2	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	S	28448	                Komagataeibacter xylinus
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	G	125216	              Roseomonas
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	S	257708	                Roseomonas gilardii
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	F	41295	            Rhodospirillaceae
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	G	13134	              Magnetospirillum
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	84159	                Magnetospirillum magneticum
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	342108	                  Magnetospirillum magneticum AMB-1
0.0000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	O	204458	          Caulobacterales
0.0000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	F	76892	            Caulobacteraceae
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	G	41275	              Brevundimonas
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	O	766	          Rickettsiales
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	F	942	            Anaplasmataceae
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	F1	952	              Wolbachieae
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	G	953	                Wolbachia
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	S	246273	                  Wolbachia endosymbiont of Cimex lectularius
0.0010	461	84	10	0	21	1	30	0	31	0	6	0	21	0	9	0	20	3	200	72	79	5	12	1	22	2	C	28216	        Betaproteobacteria
0.0008	350	116	10	1	20	16	30	22	30	7	6	0	18	5	7	0	16	1	113	47	72	11	11	2	17	4	O	80840	          Burkholderiales
0.0002	85	27	6	3	4	0	6	2	20	9	6	2	8	5	5	1	12	4	8	1	3	0	4	0	3	0	F	119060	            Burkholderiaceae
0.0001	41	4	3	0	3	1	3	0	8	1	4	0	0	0	3	0	5	0	6	1	1	0	3	0	2	1	G	32008	              Burkholderia
0.0001	32	27	3	1	2	2	3	2	7	5	4	4	0	0	3	3	5	5	1	1	1	1	3	3	0	0	G1	111527	                pseudomallei group
0.0000	3	3	2	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1637837	                  Burkholderia sp. MSMB0266
0.0000	2	2	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	28450	                  Burkholderia pseudomallei
0.0000	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	1	0	G1	87882	                Burkholderia cepacia complex
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	S	60550	                  Burkholderia pyrrocinia
0.0000	9	0	0	0	0	0	1	0	0	0	0	0	3	0	1	0	3	0	1	0	0	0	0	0	0	0	G	106589	              Cupriavidus
0.0000	7	7	0	0	0	0	0	0	0	0	0	0	3	3	1	1	3	3	0	0	0	0	0	0	0	0	S	1389192	                Cupriavidus sp. USMAHM13
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	119219	                Cupriavidus metallidurans
0.0000	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	68895	                Cupriavidus basilensis
0.0000	7	4	0	0	1	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	G	1822464	              Paraburkholderia
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	S	134537	                Paraburkholderia fungorum
0.0000	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	261302	                Paraburkholderia phytofirmans
0.0000	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S1	398527	                  Paraburkholderia phytofirmans PsJN
0.0000	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	75105	                Paraburkholderia caribensis
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	G	157932	              Paucimonas
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	29443	                Paucimonas lemoignei
0.0001	58	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	52	0	3	0	0	0	1	0	O1	119065	            unclassified Burkholderiales
0.0001	52	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	3	3	0	0	0	0	0	O2	80841	              unclassified Burkholderiales (miscellaneous)
0.0001	49	49	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	45	3	3	0	0	0	0	S	1834205	                Burkholderiales bacterium YL45
0.0000	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	O2	224471	              Burkholderiales Genera incertae sedis
0.0000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	G	28067	                Rubrivivax
0.0000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	S	28068	                  Rubrivivax gelatinosus
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	S1	983917	                    Rubrivivax gelatinosus IL144
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	G	92793	                Aquabacterium
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	S	1296669	                  Aquabacterium olei
0.0000	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	413882	              [Polyangium] brachysporum
0.0001	48	16	2	0	0	0	1	1	1	0	0	0	2	2	2	0	3	2	3	3	27	8	2	0	5	0	F	80864	            Comamonadaceae
0.0000	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	0	0	0	0	G	1649468	              Melaminivora
0.0000	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	S	2109913	                Melaminivora sp. SC2-9
0.0000	12	2	2	0	0	0	0	0	1	1	0	0	0	0	2	0	1	0	0	0	1	1	2	0	3	0	G	80865	              Delftia
0.0000	9	9	2	2	0	0	0	0	0	0	0	0	0	0	2	2	1	1	0	0	0	0	2	2	2	2	S	742013	                Delftia sp. Cs1-4
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	S	180282	                Delftia tsuruhatensis
0.0000	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	G	283	              Comamonas
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	1	S	225992	                Comamonas kerstersii
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	285	                Comamonas testosteroni
0.0000	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	G	12916	              Acidovorax
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	358220	                Acidovorax sp. KKS102
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	G	34072	              Variovorax
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	S	34073	                Variovorax paradoxus
0.0001	37	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	1	25	0	3	0	4	0	F	506	            Alcaligenaceae
0.0000	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	G	507	              Alcaligenes
0.0000	22	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	22	0	0	0	0	S	511	                Alcaligenes faecalis
0.0000	9	7	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	3	4	4	G	222	              Achromobacter
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	S	32002	                Achromobacter denitrificans
0.0000	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	85698	                Achromobacter xylosoxidans
0.0000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	G	1100891	              Paenalcaligenes
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	S	643674	                Paenalcaligenes hominis
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	G	29574	              Taylorella
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	84590	                Taylorella asinigenitalis
