perc	tot_all	tot_lvl	1_all	1_lvl	2_all	2_lvl	3_all	3_lvl	4_all	4_lvl	5_all	5_lvl	6_all	6_lvl	7_all	7_lvl	8_all	8_lvl	9_all	9_lvl	10_all	10_lvl	11_all	11_lvl	12_all	12_lvl	lvl_type	taxid	name
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	2293117	                    Parabacteroides sp. AF39-10AC
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	2293114	                    Parabacteroides sp. AF19-14
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	2292053	                    Parabacteroides sp. AM08-6
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1871013	                    Parabacteroides timonensis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	2293123	                    Parabacteroides sp. OF01-14
0.0000	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	2290935	                    Parabacteroides sp. 426-9
0.0001	59	59	1	1	6	6	1	1	4	4	0	0	0	0	0	0	0	0	12	12	17	17	18	18	0	0	S	665949	                    Tannerella sp. 6_1_58FAA_CT1
0.0000	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	1	1	0	0	0	0	S	2293249	                    Tannerella sp. AM09-19
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	S	28112	                    Tannerella forsythia
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	2293248	                    Tannerella sp. AF04-6
0.0083	3702	3702	0	0	0	0	0	0	3	3	0	0	8	8	2	2	0	0	3678	3678	0	0	0	0	11	11	S	1501392	                    Coprobacter secundus
0.0054	2392	0	59	0	306	0	43	0	68	0	2	0	3	0	1	0	0	0	61	0	1121	0	727	0	1	0	S	397865	                    Barnesiella viscericola
0.0054	2392	2392	59	59	306	306	43	43	68	68	2	2	3	3	1	1	0	0	61	61	1121	1121	727	727	1	1	S1	880074	                      Barnesiella viscericola DSM 18177
0.0006	258	258	8	8	18	18	3	3	5	5	2	2	0	0	0	0	0	0	22	22	103	103	97	97	0	0	S	1965590	                    Barnesiella sp. An22
0.0003	139	0	1	0	18	0	3	0	3	0	1	0	0	0	0	0	0	0	4	0	63	0	46	0	0	0	S	487174	                    Barnesiella intestinihominis
0.0003	139	139	1	1	18	18	3	3	3	3	1	1	0	0	0	0	0	0	4	4	63	63	46	46	0	0	S1	742726	                      Barnesiella intestinihominis YIT 11860
0.0001	27	27	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	4	4	10	10	10	10	0	0	S	1965646	                    Barnesiella sp. An55
0.0082	3649	3649	0	0	1	1	0	0	4	4	0	0	12	12	3	3	1	1	3620	3620	1	1	3	3	4	4	S	1686296	                    Gabonia massiliensis
0.0000	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	S	322095	                    Porphyromonas somerae
0.0000	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	S1	1122975	                      Porphyromonas somerae DSM 23386
0.0000	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	S	658663	                    Porphyromonas sp. 31_2
0.0000	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	S	266762	                    Porphyromonas gingivicanis
0.0000	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	S1	1236526	                      Porphyromonas gingivicanis JCM 15907
0.0000	4	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1	S	281920	                    Porphyromonas uenonis
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	S1	596327	                      Porphyromonas uenonis 60-3
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S	29524	                    Porphyromonas circumdentaria
0.0000	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	28124	                    Porphyromonas endodontalis
0.0000	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	S	1720195	                    Gabonibacter massiliensis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1517682	                    Porphyromonadaceae bacterium COT-184 OH4590
0.0001	61	61	0	0	2	2	1	1	2	2	0	0	0	0	0	0	0	0	0	0	37	37	19	19	0	0	S	1965624	                    Muribaculum sp. An289
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	0	0	S	1965623	                    Muribaculum sp. An287
0.0001	55	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	55	0	0	0	0	0	0	S	2094150	                    Duncaniella muris
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	S	2489215	                    Muribaculaceae bacterium Isolate-002 (NCI)
0.0002	79	79	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	75	75	2	2	1	1	0	0	S	1776379	                    Prevotella lascolaii
0.0000	17	17	0	0	0	0	0	0	4	4	1	1	10	10	0	0	0	0	0	0	0	0	1	1	1	1	S	28125	                    Prevotella bivia
0.0000	11	11	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	7	7	3	3	0	0	S	2024228	                    Prevotella sp. P4-51
0.0000	10	10	0	0	2	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	4	4	3	3	0	0	S	2479840	                    Prevotella sp. Marseille-P8229
0.0000	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	S	228604	                    Prevotella salivae
0.0000	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	S1	1395125	                      Prevotella salivae F0493
0.0000	5	5	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	2	2	0	0	S	165179	                    Prevotella copri
0.0000	4	3	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	1	1	S	386414	                    Prevotella timonensis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	S1	1122992	                      Prevotella timonensis 4401737 = DSM 22865 = JCM 15640
0.0000	3	2	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	S	28130	                    Prevotella disiens
0.0000	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S1	866771	                      Prevotella disiens FB035-09AN
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	S	2292365	                    Prevotella sp. TF12-30
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	S	1703337	                    Prevotella colorans
0.0001	27	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	27	0	0	0	0	0	0	S	2491043	                    Alloprevotella sp. OH1205_COT-284
0.0000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	S	76122	                    Alloprevotella tannerae
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	S1	626522	                      Alloprevotella tannerae ATCC 51259
0.0000	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	S	454154	                    Paraprevotella clara
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	762968	                      Paraprevotella clara YIT 11840
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	2382159	                    Proteiniphilum sp. X52
0.0000	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1497954	                    Bacteroidales bacterium KA00344
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	2	S	2234116	                    Marinilabiliaceae bacterium JC017
0.0001	36	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	28	28	S	343874	                    Empedobacter falsenii
0.0000	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	S	2488729	                    Flavobacterium sp. YIM 102796
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	S	2488728	                    Flavobacterium sp. YIM 102701-2
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	S	1159016	                    Flavobacterium marinum
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	2488790	                    Flavobacterium sp. T13
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S	2233533	                    Flavobacterium tibetense
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	2488993	                    Flavobacterium sp. YIM 102600
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	2183896	                    Flavobacterium crocinum
0.0001	25	25	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	24	S	28251	                    Ornithobacterium rhinotracheale
0.0000	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	S	1324352	                    Chryseobacterium gallinarum
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	2039166	                    Chryseobacterium sp. 6424
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	1617282	                    Chryseobacterium arachidiradicis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	2487071	                    Chryseobacterium sp. F5649
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	741074	                    Chryseobacterium oncorhynchi
0.0000	15	15	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	14	14	0	0	0	0	S	237258	                    Cloacibacterium normanense
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	2479857	                    Flavobacteriaceae bacterium YIM 102668
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	2008672	                    Flavobacteriaceae bacterium UR159
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	512012	                    Flavobacteriaceae bacterium JJC
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	76832	                    Myroides odoratimimus
0.0000	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	480520	                    Myroides profundi
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	555500	                    Galbibacter marinus
0.0001	23	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	23	0	0	0	0	S	2484746	                    Sphingobacterium sp. 30C10-4-7
0.0000	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	1	1	0	0	S	1010	                    Sphingobacterium mizutaii
0.0000	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	S	797291	                    Sphingobacterium lactis
0.0000	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	S	1768011	                    Sphingobacterium cellulitidis
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	743722	                    Sphingobacterium sp. 21
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	683125	                    Sphingobacterium wenxiniae
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	258	                    Sphingobacterium spiritivorum
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	403776	                    Sphingobacterium sp. PM2-P1-29
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	2100533	                    Sphingobacterium haloxyli
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	1382456	                    Sphingobacterium gobiense
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	2044604	                    Sphingobacterium sp. 1.A.5
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	1513896	                    Sphingobacterium nematocida
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	1145106	                    Sphingobacterium detergens
0.0001	35	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	35	0	0	0	0	S	2292082	                    Pedobacter sp. SM1810
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	1477437	                    Parapedobacter indicus
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	332977	                    Parapedobacter koreensis
0.0000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	S	376470	                    Olivibacter sitiensis
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S1	1122621	                      Olivibacter sitiensis DSM 17696
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	S	2057025	                    Spirosoma pollinicola
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	S	316068	                    Leadbetterella byssophila
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	649349	                      Leadbetterella byssophila DSM 17132
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1864947	                    Chitinophaga rhizosphaerae
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	S	331697	                    Chitinophaga skermanii
0.0000	3	3	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1457365	                Candidatus Cyclonatronum proteinivorum
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	S	1896214	                  Fibrobacter sp. UWOS
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S	1896217	                  Fibrobacter sp. UWR3
0.7371	327582	326424	54	54	756	750	87	87	342	340	51	51	1267	1261	10	10	459	458	322777	321642	904	898	828	826	47	47	S	35818	                  Helicobacter pullorum
0.0026	1158	1158	0	0	6	6	0	0	2	2	0	0	6	6	0	0	1	1	1135	1135	6	6	2	2	0	0	S1	537972	                    Helicobacter pullorum MIT 98-5489
0.0009	421	421	316	316	3	3	100	100	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	375927	                  Helicobacter brantae
0.0005	242	242	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	241	241	0	0	0	0	0	0	S	2004997	                  Helicobacter sp. 11-8110
0.0002	76	76	58	58	2	2	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	45498	                  Helicobacter cholecystus
0.0001	31	31	11	11	5	5	2	2	0	0	0	0	0	0	0	0	4	4	0	0	1	1	7	7	1	1	S	210	                  Helicobacter pylori
0.0001	26	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	26	0	0	0	0	0	0	S	50960	                  Helicobacter trogontum
0.0000	18	18	15	15	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	375926	                  Helicobacter anseris
0.0000	8	8	5	5	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	95149	                  Helicobacter pametensis
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	S	123841	                  Helicobacter canadensis
0.0000	2	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1848928	                  Helicobacter sp. TUL
0.0293	13013	12560	0	0	12	12	11	10	6	6	4	4	40	38	0	0	27	27	12789	12339	38	38	2	2	84	84	S	195	                  Campylobacter coli
0.0001	46	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	46	0	0	0	0	0	0	S1	1247744	                    Campylobacter coli BIGS0021
0.0001	37	37	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	36	36	0	0	0	0	0	0	S1	1247730	                    Campylobacter coli BIGS0005
0.0001	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	S1	1440011	                    Campylobacter coli CVM 41915
0.0001	29	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	29	0	0	0	0	0	0	S1	1440020	                    Campylobacter coli CVM N20402
0.0001	24	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	24	0	0	0	0	0	0	S1	1318631	                    Campylobacter coli JL-CDD-LMH
0.0001	23	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	23	0	0	0	0	0	0	S1	1247736	                    Campylobacter coli BIGS0011
0.0000	21	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	0	0	0	0	S1	887320	                    Campylobacter coli 2692
0.0000	17	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	17	0	0	0	0	0	0	S1	887319	                    Campylobacter coli 2688
0.0000	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	16	0	0	0	0	0	0	S1	1412897	                    Campylobacter coli K7
0.0000	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	0	0	0	S1	887299	                    Campylobacter coli 202/04
0.0000	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	0	0	0	S1	1323654	                    Campylobacter coli CVM 41970
0.0000	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	0	0	0	S1	1247738	                    Campylobacter coli BIGS0015
0.0000	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0	S1	1440016	                    Campylobacter coli CVM 41963
0.0000	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0	S1	887310	                    Campylobacter coli H8
0.0000	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0	S1	1247741	                    Campylobacter coli BIGS0018
0.0000	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0	S1	887285	                    Campylobacter coli 151-9
0.0000	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	S1	1248403	                    Campylobacter coli BIGS0025
0.0000	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	S1	1440019	                    Campylobacter coli CVM N20344
0.0000	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	S1	1440017	                    Campylobacter coli CVM 41971
0.0000	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	S1	1247731	                    Campylobacter coli BIGS0006
0.0000	9	9	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	7	7	0	0	0	0	0	0	S1	887280	                    Campylobacter coli 111-3
0.0000	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	S1	1247742	                    Campylobacter coli BIGS0019
0.0000	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	S1	1247737	                    Campylobacter coli BIGS0012
0.0000	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	S1	887294	                    Campylobacter coli 1891
0.0000	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	S1	887316	                    Campylobacter coli 2553
0.0000	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	S1	887308	                    Campylobacter coli LMG 9860
0.0000	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	S1	1247727	                    Campylobacter coli BIGS0001
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	S1	1247728	                    Campylobacter coli BIGS0002
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	S1	887300	                    Campylobacter coli 317/04
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S1	887296	                    Campylobacter coli 1948
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S1	887301	                    Campylobacter coli 37/05
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S1	1440776	                    Campylobacter coli CVM 41904
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S1	1440023	                    Campylobacter coli CVM 41955
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	1440015	                    Campylobacter coli CVM 41953
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	1440014	                    Campylobacter coli CVM 41945
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	1440010	                    Campylobacter coli CVM 41898
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	1247735	                    Campylobacter coli BIGS0010
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	887286	                    Campylobacter coli 90-3
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	887283	                    Campylobacter coli 59-2
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	1440018	                    Campylobacter coli CVM N13165
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	887317	                    Campylobacter coli 2680
0.0101	4476	4275	3	3	166	162	234	224	1	1	6	6	22	21	2	2	382	368	3588	3419	63	61	9	8	0	0	S	197	                  Campylobacter jejuni
0.0003	131	82	0	0	1	1	7	3	0	0	0	0	1	1	0	0	11	5	108	71	2	1	1	0	0	0	S1	32022	                    Campylobacter jejuni subsp. jejuni
0.0000	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	16	0	0	0	0	0	0	S1	1327986	                    Campylobacter jejuni 10227
0.0000	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	S1	1323651	                    Campylobacter jejuni CVM 41973
0.0000	9	9	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	6	6	0	0	0	0	0	0	S1	1440036	                    Campylobacter jejuni CVM 41908
0.0000	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	5	5	0	0	0	0	0	0	S1	1323653	                    Campylobacter jejuni CVM 41927
0.0000	6	6	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	S1	1440027	                    Campylobacter jejuni CVM 41934
0.0000	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	S1	1440063	                    Campylobacter jejuni CVM 41974
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	S1	1440038	                    Campylobacter jejuni CVM 41902
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	S1	1323652	                    Campylobacter jejuni CVM 41900
0.0000	4	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S1	1440037	                    Campylobacter jejuni CVM 41905
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S1	1440033	                    Campylobacter jejuni CVM 41914
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S1	1440034	                    Campylobacter jejuni CVM 41912
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	1440030	                    Campylobacter jejuni CVM 41922
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	1440062	                    Campylobacter jejuni CVM 41964
0.0000	22	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	22	0	0	0	0	0	0	S	522485	                  Campylobacter avium
0.0000	17	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	17	0	0	0	0	0	0	S	1813019	                  Campylobacter hepaticus
0.0000	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0	S	1655501	                  Campylobacter sp. 73/13
0.0000	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	S	198	                  Campylobacter hyointestinalis
0.0000	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7	7	0	0	0	0	0	0	S1	91352	                    Campylobacter hyointestinalis subsp. hyointestinalis
