perc	tot_all	tot_lvl	1_all	1_lvl	2_all	2_lvl	3_all	3_lvl	4_all	4_lvl	5_all	5_lvl	6_all	6_lvl	7_all	7_lvl	8_all	8_lvl	9_all	9_lvl	10_all	10_lvl	11_all	11_lvl	12_all	12_lvl	lvl_type	taxid	name
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	1050174	                  Corynebacterium epidermidicanis
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	1724	                  Corynebacterium renale
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	S	401472	                  Corynebacterium ureicelerivorans
0.0000	2	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	136857	                  Corynebacterium testudinoris
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	S	42817	                  Corynebacterium argentoratense
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	1348662	                    Corynebacterium argentoratense DSM 44202
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	702967	                  Corynebacterium sp. NML98-0116
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	S	191493	                  Corynebacterium sphenisci
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	1437874	                    Corynebacterium sphenisci DSM 44792
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	1719	                  Corynebacterium pseudotuberculosis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	38301	                  Corynebacterium minutissimum
0.0000	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1121358	                  Corynebacterium doosanense
0.0000	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S1	558173	                    Corynebacterium doosanense CAU 212 = DSM 45436
0.0000	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1404244	                  Corynebacterium glyciniphilum
0.0000	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S1	1404245	                    Corynebacterium glyciniphilum AJ 3170
0.0001	38	38	1	1	1	1	9	9	0	0	0	0	0	0	0	0	0	0	0	0	27	27	0	0	0	0	S	712270	                  Dietzia sp. oral taxon 368
0.0000	14	14	0	0	0	0	4	4	0	0	0	0	0	0	0	0	4	4	0	0	6	6	0	0	0	0	S	499555	                  Dietzia timorensis
0.0000	13	13	0	0	0	0	5	5	0	0	0	0	1	1	0	0	0	0	0	0	7	7	0	0	0	0	S	139021	                  Dietzia psychralcaliphila
0.0000	7	7	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	S	546160	                  Dietzia lutea
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	2052657	                  Dietzia sp. JS16-p6b
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	2	2	S	1682113	                  Mycobacterium sp. YC-RL4
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	212767	                  Mycobacterium sp. JS623
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	1774	                  Mycobacteroides chelonae
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	1460372	                    Mycobacteroides chelonae CCUG 47445
0.0000	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	875328	                  Mycolicibacter sinensis
0.0000	10	10	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	S	935199	                  Rhodococcus sp. p52
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	S	103816	                  Rhodococcus pyridinivorans
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	1136941	                  Gordonia phthalatica
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	S	2054	                  Gordonia bronchialis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	S1	526226	                    Gordonia bronchialis DSM 43247
0.0000	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	2059875	                  Gordonia sp. YC-JH1
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	1528099	                  Lawsonella clevelandensis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	57704	                  Tsukamurella tyrosinosolvens
0.0027	1206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1193	0	2	0	3	0	S	43669	                  Brachybacterium faecium
0.0027	1206	1206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	1193	1193	2	2	3	3	S1	446465	                    Brachybacterium faecium DSM 4810
0.0003	137	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	135	135	1	1	0	0	S	1331682	                  Brachybacterium ginsengisoli
0.0002	74	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	71	3	3	0	0	S	1903186	                  Brachybacterium sp. P6-10-X1
0.0001	53	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	51	51	1	1	0	0	S	2017484	                  Brachybacterium sp. VM2412
0.0001	48	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	46	2	2	0	0	S	2017485	                  Brachybacterium sp. VR2415
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	1630135	                  Dermabacter vaginalis
0.0022	964	964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	17	943	943	4	4	0	0	S	1703	                  Brevibacterium linens
0.0000	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	0	S	273384	                  Brevibacterium aurantiacum
0.0001	23	22	0	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	20	20	0	0	0	0	S	43675	                  Rothia mucilaginosa
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	S1	680646	                    Rothia mucilaginosa DY-18
0.0000	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	S	2047	                  Rothia dentocariosa
0.0000	4	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	1	S1	762948	                    Rothia dentocariosa ATCC 17931
0.0000	9	9	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	6	6	0	0	1	1	S	71999	                  Kocuria palustris
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	S	446860	                  Kocuria flava
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	S	1702043	                  Kocuria sp. BT304
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	S	72000	                  Kocuria rhizophila
0.0000	16	0	0	0	0	0	0	0	2	0	0	0	10	0	0	0	0	0	0	0	4	0	0	0	0	0	S	1270	                  Micrococcus luteus
0.0000	16	16	0	0	0	0	0	0	2	2	0	0	10	10	0	0	0	0	0	0	4	4	0	0	0	0	S1	465515	                    Micrococcus luteus NCTC 2665
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	1652545	                  Arthrobacter sp. YC-RL1
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	1690248	                  Arthrobacter sp. LS16
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	37928	                  Arthrobacter crystallopoietes
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	S	656366	                  Arthrobacter alpinus
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	S	2079227	                  Arthrobacter sp. PGP41
0.0000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	S	256701	                  Glutamicibacter arilaitensis
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S1	861360	                    Glutamicibacter arilaitensis Re117
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	S	361575	                  Pseudarthrobacter phenanthrenivorans
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	930171	                    Pseudarthrobacter phenanthrenivorans Sphe3
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	S	121292	                  Pseudarthrobacter sulfonivorans
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	556325	                  Neomicrococcus aestuarii
0.0000	4	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	1	S	36805	                  Microbacterium aurum
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	1938334	                  Microbacterium sp. TPU 3598
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	S	2033	                  Microbacterium testaceum
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	979556	                    Microbacterium testaceum StLB037
0.0000	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1906742	                  Microbacterium sp. BH-3-3-3
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	2079791	                  Salinibacterium sp. CGMCC 1.16371
0.0000	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	33888	                  Rathayibacter tritici
0.0001	40	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	40	0	0	0	0	S	43674	                  Jonesia denitrificans
0.0000	9	9	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	6	6	2	2	0	0	S	857417	                  Janibacter indicus
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S	1758689	                  Serinicoccus sp. JLT9
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	53358	                  Intrasporangium calvum
0.0000	4	4	0	0	0	0	0	0	1	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	1	S	1274	                  Dermacoccus nishinomiyaensis
0.0000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	S	1276	                  Kytococcus sedentarius
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	S1	478801	                    Kytococcus sedentarius DSM 20547
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	1710	                  Cellulosimicrobium cellulans
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	S	372663	                  Isoptericola dokdonensis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	1300344	                    Isoptericola dokdonensis DS-3
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	S	139208	                  Isoptericola variabilis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	743718	                    Isoptericola variabilis 225
0.0000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	S	1711	                  Cellulomonas flavigena
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	S1	446466	                    Cellulomonas flavigena DSM 20109
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	S	11	                  Cellulomonas gilvus
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	593907	                    Cellulomonas gilvus ATCC 13127
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	2171623	                  Miniimonas sp. S16
0.0084	3722	3693	40	40	31	30	18	18	899	888	109	109	1764	1752	22	22	43	43	26	26	150	149	27	27	593	589	S	1747	                  Cutibacterium acnes
0.0000	22	16	0	0	1	1	0	0	7	6	0	0	10	6	0	0	0	0	0	0	1	0	0	0	3	3	S1	1734925	                    Cutibacterium acnes subsp. acnes
0.0000	4	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	S1	1905725	                    Cutibacterium acnes subsp. defendens
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	S1	1134454	                    Cutibacterium acnes HL096PA1
0.0000	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S1	1276648	                    Cutibacterium acnes hdn-1
0.0000	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S1	1234380	                    Cutibacterium acnes C1
0.0000	9	9	0	0	0	0	0	0	1	1	0	0	4	4	0	0	1	1	0	0	0	0	0	0	3	3	S	33011	                  Cutibacterium granulosum
0.0000	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	33010	                  Cutibacterium avidum
0.0000	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	S	1744	                  Propionibacterium freudenreichii
0.0000	11	11	0	0	0	0	0	0	1	1	0	0	4	4	0	0	0	0	0	0	2	2	0	0	4	4	S	671223	                  Propionibacterium sp. oral taxon 193
0.0000	11	11	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	10	10	0	0	0	0	S	2161816	                  Tessaracoccus sp. Marseille-P5995
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	S	399497	                  Tessaracoccus flavescens
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	S	1748	                  Acidipropionibacterium acidipropionici
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	75385	                  Micropruina glycogenica
0.0001	28	28	3	3	6	6	2	2	3	3	1	1	0	0	0	0	3	3	7	7	1	1	1	1	1	1	S	2071627	                  Plantactinospora sp. BB1
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	2108470	                  Plantactinospora sp. BC1
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	S	1866	                  Actinoplanes missouriensis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	S1	512565	                    Actinoplanes missouriensis 431
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	S	1003110	                  Verrucosispora maris
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	S1	263358	                    Verrucosispora maris AB-18-032
0.0005	233	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0	S	2051	                  Mobiluncus curtisii
0.0005	233	233	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	232	232	0	0	0	0	0	0	S1	548479	                    Mobiluncus curtisii ATCC 43063
0.0001	48	48	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	44	44	1	1	1	1	0	0	S	1661	                  Trueperella pyogenes
0.0000	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	2	2	0	0	0	0	S	111015	                  Actinomyces radicidentis
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	S	2079536	                  Actinomyces sp. Z16
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S	2081702	                  Actinomyces sp. oral taxon 897
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	S	544580	                  Actinomyces oris
0.0000	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	S	2171980	                  Actinotignum sp. 313
0.0001	45	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0	0	0	34	0	0	0	0	0	S	53437	                  Nocardiopsis alba
0.0001	45	45	0	0	0	0	10	10	0	0	0	0	0	0	0	0	1	1	0	0	34	34	0	0	0	0	S1	1205910	                    Nocardiopsis alba ATCC BAA-2165
0.0000	11	11	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	S	2014	                  Nocardiopsis dassonvillei
0.0000	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	2021	                  Thermobifida fusca
0.0000	5	5	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S1	269800	                    Thermobifida fusca YX
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	2020	                  Thermomonospora curvata
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	471852	                    Thermomonospora curvata DSM 43183
0.0000	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	S	2202000	                  Streptomyces sp. NEAU-S7GS2
0.0000	6	6	0	0	1	1	0	0	1	1	0	0	1	1	0	0	2	2	0	0	0	0	1	1	0	0	S	362257	                  Streptomyces vietnamensis
0.0000	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	S	1950	                  Streptomyces peucetius
0.0000	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	S1	55158	                    Streptomyces peucetius subsp. caesius
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	29303	                  Streptomyces cattleya
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	1003195	                    Streptomyces cattleya NRRL 8057 = DSM 46488
0.0000	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	862751	                  Streptomyces sp. SirexAA-E
0.0000	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1616117	                  Streptomyces formicae
0.0000	2	2	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	S	68173	                  Kitasatospora albolonga
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1894	                  Kitasatospora aureofaciens
0.0000	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	4	4	S	477641	                  Modestobacter marinus
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	S	138336	                  Blastococcus saxobsidens
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	S1	1146883	                    Blastococcus saxobsidens DD2
0.0000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	S	240495	                  Pseudonocardia dioxanivorans
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	S1	675635	                    Pseudonocardia dioxanivorans CB1190
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	103731	                  Saccharothrix espanaensis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	1179773	                    Saccharothrix espanaensis DSM 44229
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S	414996	                  Actinopolyspora erythraea
0.0000	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	S	131568	                  Kineococcus radiotolerans
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	S1	266940	                    Kineococcus radiotolerans SRS30216 = ATCC BAA-149
0.0336	14935	14935	0	0	0	0	0	0	13	13	1	1	37	37	1	1	2	2	14706	14706	1	1	0	0	174	174	S	1805478	                  Olsenella sp. Marseille-P2300
0.0002	76	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	74	0	0	0	0	0	1	0	S	133926	                  Olsenella uli
0.0002	76	76	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	74	74	0	0	0	0	1	1	S1	633147	                    Olsenella uli DSM 7084
0.0000	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0	S	712411	                  Olsenella sp. oral taxon 807
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	S	1382	                  Atopobium parvulum
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	S1	521095	                    Atopobium parvulum DSM 20469
0.0001	40	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	40	0	0	0	0	0	0	S	1531429	                  Coriobacteriaceae bacterium 68-1-3
0.0001	26	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	24	24	1	1	0	0	0	0	S	74426	                  Collinsella aerofaciens
0.0000	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	S	33871	                  Coriobacterium glomerans
0.0000	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	1	1	S1	700015	                    Coriobacterium glomerans PW2
0.0082	3622	3622	0	0	4	4	2	2	8	8	0	0	6	6	0	0	0	0	3584	3584	11	11	0	0	7	7	S	1335613	                  Gordonibacter urolithinfaciens
0.0004	187	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	184	1	1	0	0	2	2	S	1841863	                  Gordonibacter massiliensis
0.0051	2275	2275	1	1	2	2	0	0	5	5	2	2	5	5	0	0	0	0	2249	2249	8	8	2	2	1	1	S	502558	                  Eggerthella sp. YY7918
0.0014	631	594	0	0	2	2	1	1	2	1	0	0	1	1	0	0	0	0	621	585	2	2	2	2	0	0	S	84112	                  Eggerthella lenta
0.0001	37	37	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	36	36	0	0	0	0	0	0	S1	479437	                    Eggerthella lenta DSM 2243
0.0002	82	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	S	446660	                  Adlercreutzia equolifaciens
0.0002	82	82	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	81	81	0	0	0	0	0	0	S1	1384484	                    Adlercreutzia equolifaciens DSM 19450
0.0000	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	S	84110	                  Slackia heliotrinireducens
0.0000	19	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	19	0	0	0	0	0	0	S1	471855	                    Slackia heliotrinireducens DSM 20476
0.0000	14	14	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0	S	79604	                  Denitrobacterium detoxificans
0.0000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	S	84163	                  Cryptobacterium curtum
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S1	469378	                    Cryptobacterium curtum DSM 15641
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1944646	                  Phoenicibacter massiliensis
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	S	2095	                    Mycoplasma capricolum
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	S1	40480	                      Mycoplasma capricolum subsp. capripneumoniae
0.0000	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	S	81459	                  Entomoplasma melaleucae
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1911683	            Tenericutes bacterium MZ-XQ
0.0000	5	5	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	1	0	0	1	1	0	0	1	1	S	46234	                  Anabaena sp. 90
0.0000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	S	264691	                  Trichormus variabilis
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S1	240292	                    Trichormus variabilis ATCC 29413
0.0000	2	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	S	1618022	                  Nostoc sp. 'Lobaria pulmonaria (5183) cyanobiont'
0.0000	5	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	S	32054	                  Calothrix parietina
